12:12:01 | INFO | Epoch  16/100 | Loss: 0.8621 | Train: 57.33% | Val: 39.67% | Test: 40.80%
12:12:12 | INFO | Epoch  17/100 | Loss: 0.9254 | Train: 57.67% | Val: 45.00% | Test: 48.90%
12:12:25 | INFO | Epoch  18/100 | Loss: 0.9502 | Train: 53.33% | Val: 42.33% | Test: 44.53%
12:12:39 | INFO | Epoch  19/100 | Loss: 0.8980 | Train: 55.67% | Val: 50.33% | Test: 52.90%
12:12:53 | INFO | Epoch  20/100 | Loss: 0.8610 | Train: 59.33% | Val: 46.33% | Test: 45.93%
12:13:05 | INFO | Epoch  21/100 | Loss: 0.8926 | Train: 54.67% | Val: 47.67% | Test: 47.97%
12:13:16 | INFO | Epoch  22/100 | Loss: 0.9491 | Train: 55.33% | Val: 48.67% | Test: 47.83%
12:13:28 | INFO | Epoch  23/100 | Loss: 0.8669 | Train: 62.67% | Val: 48.67% | Test: 52.47%
12:13:41 | INFO | Epoch  24/100 | Loss: 0.8530 | Train: 61.00% | Val: 49.33% | Test: 48.10%
12:13:53 | INFO | Epoch  25/100 | Loss: 0.9280 | Train: 55.00% | Val: 48.33% | Test: 46.90%
12:14:06 | INFO | Epoch  26/100 | Loss: 0.8233 | Train: 58.67% | Val: 49.00% | Test: 52.17%
12:14:18 | INFO | Epoch  27/100 | Loss: 0.7659 | Train: 65.67% | Val: 52.00% | Test: 50.20%
12:14:30 | INFO | Epoch  28/100 | Loss: 0.7935 | Train: 66.00% | Val: 54.00% | Test: 53.43%
12:14:43 | INFO | Epoch  29/100 | Loss: 0.8138 | Train: 60.33% | Val: 44.00% | Test: 42.57%
12:14:56 | INFO | Epoch  30/100 | Loss: 0.8559 | Train: 60.33% | Val: 54.67% | Test: 52.70%
12:15:08 | INFO | Epoch  31/100 | Loss: 0.7088 | Train: 70.00% | Val: 52.00% | Test: 50.70%
12:15:20 | INFO | Epoch  32/100 | Loss: 0.7579 | Train: 66.33% | Val: 53.67% | Test: 50.13%
12:15:31 | INFO | Epoch  33/100 | Loss: 0.7164 | Train: 67.00% | Val: 55.00% | Test: 53.03%
12:15:43 | INFO | Epoch  34/100 | Loss: 0.8248 | Train: 64.00% | Val: 53.33% | Test: 51.97%
