total_loss,sup_loss,unsup_loss,val_acc,test_acc,mask_ratio,lr
0.15363610908389091,0.009503080286473656,0.14413302888472876,61.333333333333336,62.6,0.5669642857142857,0.002593791385881575
0.14688165734211603,0.004979111981811002,0.14190254670878252,64.0,62.766666666666666,0.5788690476190477,0.002335081117469778
0.14126632610956827,0.004013799586876606,0.13725252511600652,64.0,62.833333333333336,0.5751488095238095,0.0020888695949408446
0.13446933838228384,0.005936038641569515,0.12853330001235008,63.666666666666664,62.266666666666666,0.5732886904761905,0.0018553997993420472
0.14180276418725649,0.00612069817725569,0.13568206379810968,63.333333333333336,62.166666666666664,0.5706845238095238,0.001634902137174484
0.13616040783623853,0.00513710185380963,0.13102330826222897,62.666666666666664,63.3,0.5779389880952381,0.0014275942130097103
0.14291511910657087,0.004362790292361751,0.1385523285716772,62.666666666666664,63.233333333333334,0.5796130952380952,0.0012336806147402867
0.135707201436162,0.003961248750177522,0.1317459543546041,61.666666666666664,62.36666666666667,0.5755208333333334,0.0010533527116762301
0.1484661673506101,0.00990888501595085,0.13855728196601072,61.666666666666664,62.43333333333333,0.5615699404761905,0.0008867884656866185
0.1353657804429531,0.00580785497246931,0.12955792620778084,62.0,62.833333333333336,0.5706845238095238,0.0007341522555726973
0.14471377866963545,0.004299957305192947,0.1404138213644425,62.666666666666664,62.4,0.5812872023809523,0.0005955947148458559
0.15818807544807592,0.004923068297406037,0.15326500684022903,63.0,62.233333333333334,0.5825892857142857,0.00047125258307053567
0.14817553634444872,0.007050398543166618,0.1411251382281383,63.666666666666664,62.266666666666666,0.5777529761904762,0.00036124857091879027
0.14523351999620596,0.006003792805131525,0.13922972852985063,63.666666666666664,62.46666666666667,0.5753348214285714,0.0002656912390696693
0.14950285789867243,0.0034392906818538904,0.14606356682876745,62.666666666666664,62.6,0.57421875,0.0001846748910729352
0.1349269530425469,0.004837742822322373,0.13008921034634113,63.0,62.666666666666664,0.5757068452380952,0.00011827948028283359
0.1433402548233668,0.004655223776353523,0.13868503148357073,63.666666666666664,62.6,0.5731026785714286,6.657053095380009e-05
0.14251922195156416,0.004521748691331595,0.13799747390051684,63.333333333333336,62.7,0.5801711309523809,2.959907357592663e-05
0.14494453308482966,0.0038987121273142598,0.1410458218306303,63.333333333333336,62.7,0.5773809523809523,7.401594514026003e-06
0.14844230065743128,0.0038879354833625257,0.14455436604718366,63.666666666666664,62.7,0.5777529761904762,0.0
